mua_ex[1/cm]    mus_ex[1/cm]    mua_em[1/cm]    mus_em[1/cm]    PHD_Int[1/cm2]
3.6051E+02      1.1350E+02      2.6367E-01      2.7826E-01      1.1642E-02
3.6051E+02      1.1350E+02      2.6367E-01      7.7426E-01      1.1651E-02
3.6051E+02      1.1350E+02      2.6367E-01      2.1544E+00      1.1671E-02
3.6051E+02      1.1350E+02      2.6367E-01      5.9948E+00      1.1724E-02
3.6051E+02      1.1350E+02      2.6367E-01      1.6681E+01      1.1880E-02
3.6051E+02      1.1350E+02      2.6367E-01      4.6416E+01      1.2320E-02
3.6051E+02      1.1350E+02      2.6367E-01      1.2915E+02      1.3558E-02
3.6051E+02      1.1350E+02      2.6367E-01      3.5938E+02      1.6768E-02
3.6051E+02      1.1350E+02      2.6367E-01      1.0000E+03      2.3463E-02
3.6051E+02      1.1350E+02      4.2813E-01      1.0000E-01      1.1606E-02
3.6051E+02      1.1350E+02      4.2813E-01      2.7826E-01      1.1610E-02
3.6051E+02      1.1350E+02      4.2813E-01      7.7426E-01      1.1620E-02
3.6051E+02      1.1350E+02      4.2813E-01      2.1544E+00      1.1643E-02
3.6051E+02      1.1350E+02      4.2813E-01      5.9948E+00      1.1697E-02
3.6051E+02      1.1350E+02      4.2813E-01      1.6681E+01      1.1847E-02
3.6051E+02      1.1350E+02      4.2813E-01      4.6416E+01      1.2280E-02
3.6051E+02      1.1350E+02      4.2813E-01      1.2915E+02      1.3492E-02
3.6051E+02      1.1350E+02      4.2813E-01      3.5938E+02      1.6625E-02
3.6051E+02      1.1350E+02      4.2813E-01      1.0000E+03      2.3121E-02
3.6051E+02      1.1350E+02      6.9519E-01      1.0000E-01      1.1562E-02
3.6051E+02      1.1350E+02      6.9519E-01      2.7826E-01      1.1567E-02
3.6051E+02      1.1350E+02      6.9519E-01      7.7426E-01      1.1576E-02
3.6051E+02      1.1350E+02      6.9519E-01      2.1544E+00      1.1595E-02
3.6051E+02      1.1350E+02      6.9519E-01      5.9948E+00      1.1649E-02
3.6051E+02      1.1350E+02      6.9519E-01      1.6681E+01      1.1797E-02
3.6051E+02      1.1350E+02      6.9519E-01      4.6416E+01      1.2218E-02
3.6051E+02      1.1350E+02      6.9519E-01      1.2915E+02      1.3393E-02
3.6051E+02      1.1350E+02      6.9519E-01      3.5938E+02      1.6412E-02
3.6051E+02      1.1350E+02      6.9519E-01      1.0000E+03      2.2620E-02
3.6051E+02      1.1350E+02      1.1288E+00      1.0000E-01      1.1488E-02
3.6051E+02      1.1350E+02      1.1288E+00      2.7826E-01      1.1490E-02
3.6051E+02      1.1350E+02      1.1288E+00      7.7426E-01      1.1495E-02
3.6051E+02      1.1350E+02      1.1288E+00      2.1544E+00      1.1519E-02
3.6051E+02      1.1350E+02      1.1288E+00      5.9948E+00      1.1570E-02
3.6051E+02      1.1350E+02      1.1288E+00      1.6681E+01      1.1715E-02
3.6051E+02      1.1350E+02      1.1288E+00      4.6416E+01      1.2122E-02
3.6051E+02      1.1350E+02      1.1288E+00      1.2915E+02      1.3245E-02
3.6051E+02      1.1350E+02      1.1288E+00      3.5938E+02      1.6104E-02
3.6051E+02      1.1350E+02      1.1288E+00      1.0000E+03      2.1906E-02
3.6051E+02      1.1350E+02      1.8330E+00      1.0000E-01      1.1369E-02
3.6051E+02      1.1350E+02      1.8330E+00      2.7826E-01      1.1370E-02
3.6051E+02      1.1350E+02      1.8330E+00      7.7426E-01      1.1374E-02
3.6051E+02      1.1350E+02      1.8330E+00      2.1544E+00      1.1397E-02
3.6051E+02      1.1350E+02      1.8330E+00      5.9948E+00      1.1448E-02
3.6051E+02      1.1350E+02      1.8330E+00      1.6681E+01      1.1587E-02
3.6051E+02      1.1350E+02      1.8330E+00      4.6416E+01      1.1973E-02
3.6051E+02      1.1350E+02      1.8330E+00      1.2915E+02      1.3027E-02
3.6051E+02      1.1350E+02      1.8330E+00      3.5938E+02      1.5667E-02
3.6051E+02      1.1350E+02      1.8330E+00      1.0000E+03      2.0916E-02
3.6051E+02      1.1350E+02      2.9764E+00      1.0000E-01      1.1173E-02
3.6051E+02      1.1350E+02      2.9764E+00      2.7826E-01      1.1176E-02
3.6051E+02      1.1350E+02      2.9764E+00      7.7426E-01      1.1181E-02
3.6051E+02      1.1350E+02      2.9764E+00      2.1544E+00      1.1191E-02
3.6051E+02      1.1350E+02      2.9764E+00      5.9948E+00      1.1249E-02
3.6051E+02      1.1350E+02      2.9764E+00      1.6681E+01      1.1383E-02
3.6051E+02      1.1350E+02      2.9764E+00      4.6416E+01      1.1744E-02
3.6051E+02      1.1350E+02      2.9764E+00      1.2915E+02      1.2707E-02
3.6051E+02      1.1350E+02      2.9764E+00      3.5938E+02      1.5059E-02
3.6051E+02      1.1350E+02      2.9764E+00      1.0000E+03      1.9592E-02
3.6051E+02      1.1350E+02      4.8329E+00      1.0000E-01      1.0862E-02
3.6051E+02      1.1350E+02      4.8329E+00      2.7826E-01      1.0872E-02
3.6051E+02      1.1350E+02      4.8329E+00      7.7426E-01      1.0875E-02
3.6051E+02      1.1350E+02      4.8329E+00      2.1544E+00      1.0886E-02
3.6051E+02      1.1350E+02      4.8329E+00      5.9948E+00      1.0930E-02
3.6051E+02      1.1350E+02      4.8329E+00      1.6681E+01      1.1061E-02
3.6051E+02      1.1350E+02      4.8329E+00      4.6416E+01      1.1391E-02
3.6051E+02      1.1350E+02      4.8329E+00      1.2915E+02      1.2241E-02
3.6051E+02      1.1350E+02      4.8329E+00      3.5938E+02      1.4235E-02
3.6051E+02      1.1350E+02      4.8329E+00      1.0000E+03      1.7871E-02
3.6051E+02      1.1350E+02      7.8476E+00      1.0000E-01      1.0377E-02
3.6051E+02      1.1350E+02      7.8476E+00      2.7826E-01      1.0376E-02
3.6051E+02      1.1350E+02      7.8476E+00      7.7426E-01      1.0401E-02
3.6051E+02      1.1350E+02      7.8476E+00      2.1544E+00      1.0411E-02
3.6051E+02      1.1350E+02      7.8476E+00      5.9948E+00      1.0436E-02
3.6051E+02      1.1350E+02      7.8476E+00      1.6681E+01      1.0553E-02
3.6051E+02      1.1350E+02      7.8476E+00      4.6416E+01      1.0848E-02
3.6051E+02      1.1350E+02      7.8476E+00      1.2915E+02      1.1566E-02
3.6051E+02      1.1350E+02      7.8476E+00      3.5938E+02      1.3133E-02
3.6051E+02      1.1350E+02      7.8476E+00      1.0000E+03      1.5567E-02
3.6051E+02      1.1350E+02      1.2743E+01      1.0000E-01      9.1406E-03
3.6051E+02      1.1350E+02      1.2743E+01      2.7826E-01      9.6116E-03
3.6051E+02      1.1350E+02      1.2743E+01      7.7426E-01      9.6829E-03
3.6051E+02      1.1350E+02      1.2743E+01      2.1544E+00      9.6984E-03
3.6051E+02      1.1350E+02      1.2743E+01      5.9948E+00      9.7196E-03
3.6051E+02      1.1350E+02      1.2743E+01      1.6681E+01      9.7850E-03
3.6051E+02      1.1350E+02      1.2743E+01      4.6416E+01      1.0009E-02
3.6051E+02      1.1350E+02      1.2743E+01      1.2915E+02      1.0558E-02
3.6051E+02      1.1350E+02      1.2743E+01      3.5938E+02      1.1602E-02
3.6051E+02      1.1350E+02      1.2743E+01      1.0000E+03      1.2484E-02
3.6051E+02      1.1350E+02      2.0691E+01      1.0000E-01      7.5667E-03
3.6051E+02      1.1350E+02      2.0691E+01      2.7826E-01      8.4290E-03
3.6051E+02      1.1350E+02      2.0691E+01      7.7426E-01      8.4120E-03
3.6051E+02      1.1350E+02      2.0691E+01      2.1544E+00      8.6191E-03
3.6051E+02      1.1350E+02      2.0691E+01      5.9948E+00      8.6935E-03
3.6051E+02      1.1350E+02      2.0691E+01      1.6681E+01      8.7278E-03
3.6051E+02      1.1350E+02      2.0691E+01      4.6416E+01      8.8450E-03
3.6051E+02      1.1350E+02      2.0691E+01      1.2915E+02      9.1176E-03
3.6051E+02      1.1350E+02      2.0691E+01      3.5938E+02      9.4875E-03
3.6051E+02      1.1350E+02      2.0691E+01      1.0000E+03      9.1215E-03
3.6051E+02      1.1350E+02      3.3598E+01      1.0000E-01      5.3783E-03
3.6051E+02      1.1350E+02      3.3598E+01      2.7826E-01      5.3602E-03
3.6051E+02      1.1350E+02      3.3598E+01      7.7426E-01      6.6420E-03
3.6051E+02      1.1350E+02      3.3598E+01      2.1544E+00      7.1042E-03
3.6051E+02      1.1350E+02      3.3598E+01      5.9948E+00      7.2447E-03
3.6051E+02      1.1350E+02      3.3598E+01      1.6681E+01      7.3432E-03
3.6051E+02      1.1350E+02      3.3598E+01      4.6416E+01      7.3884E-03
3.6051E+02      1.1350E+02      3.3598E+01      1.2915E+02      7.4772E-03
3.6051E+02      1.1350E+02      3.3598E+01      3.5938E+02      7.4050E-03
3.6051E+02      1.1350E+02      3.3598E+01      1.0000E+03      6.4466E-03
3.6051E+02      1.1350E+02      5.4556E+01      1.0000E-01      2.9305E-03
3.6051E+02      1.1350E+02      5.4556E+01      2.7826E-01      2.9185E-03
3.6051E+02      1.1350E+02      5.4556E+01      7.7426E-01      4.2991E-03
3.6051E+02      1.1350E+02      5.4556E+01      2.1544E+00      4.2215E-03
3.6051E+02      1.1350E+02      5.4556E+01      5.9948E+00      4.9363E-03
3.6051E+02      1.1350E+02      5.4556E+01      1.6681E+01      5.6178E-03
3.6051E+02      1.1350E+02      5.4556E+01      4.6416E+01      5.6961E-03
3.6051E+02      1.1350E+02      5.4556E+01      1.2915E+02      5.6911E-03
3.6051E+02      1.1350E+02      5.4556E+01      3.5938E+02      5.4820E-03
3.6051E+02      1.1350E+02      5.4556E+01      1.0000E+03      4.4906E-03
3.6051E+02      1.1350E+02      8.8587E+01      1.0000E-01      1.0118E-03
3.6051E+02      1.1350E+02      8.8587E+01      2.7826E-01      1.0064E-03
3.6051E+02      1.1350E+02      8.8587E+01      7.7426E-01      9.9252E-04
3.6051E+02      1.1350E+02      8.8587E+01      2.1544E+00      1.8794E-03
3.6051E+02      1.1350E+02      8.8587E+01      5.9948E+00      2.5973E-03
3.6051E+02      1.1350E+02      8.8587E+01      1.6681E+01      2.9896E-03
3.6051E+02      1.1350E+02      8.8587E+01      4.6416E+01      3.7815E-03
3.6051E+02      1.1350E+02      8.8587E+01      1.2915E+02      3.9127E-03
3.6051E+02      1.1350E+02      8.8587E+01      3.5938E+02      3.7056E-03
3.6051E+02      1.1350E+02      8.8587E+01      1.0000E+03      2.8691E-03
3.6051E+02      1.1350E+02      1.4384E+02      1.0000E-01      1.5192E-04
3.6051E+02      1.1350E+02      1.4384E+02      2.7826E-01      1.5133E-04
3.6051E+02      1.1350E+02      1.4384E+02      7.7426E-01      1.4901E-04
3.6051E+02      1.1350E+02      1.4384E+02      2.1544E+00      4.2593E-04
3.6051E+02      1.1350E+02      1.4384E+02      5.9948E+00      3.8790E-04
3.6051E+02      1.1350E+02      1.4384E+02      1.6681E+01      1.0645E-03
3.6051E+02      1.1350E+02      1.4384E+02      4.6416E+01      1.4553E-03
3.6051E+02      1.1350E+02      1.4384E+02      1.2915E+02      2.0462E-03
3.6051E+02      1.1350E+02      1.4384E+02      3.5938E+02      2.0859E-03
3.6051E+02      1.1350E+02      1.4384E+02      1.0000E+03      1.4388E-03
3.6051E+02      1.1350E+02      2.3357E+02      1.0000E-01      8.0778E-06
3.6051E+02      1.1350E+02      2.3357E+02      2.7826E-01      8.0921E-06
3.6051E+02      1.1350E+02      2.3357E+02      7.7426E-01      7.9979E-06
3.6051E+02      1.1350E+02      2.3357E+02      2.1544E+00      7.6646E-06
3.6051E+02      1.1350E+02      2.3357E+02      5.9948E+00      2.5974E-05
3.6051E+02      1.1350E+02      2.3357E+02      1.6681E+01      5.9337E-05
3.6051E+02      1.1350E+02      2.3357E+02      4.6416E+01      1.6650E-04
3.6051E+02      1.1350E+02      2.3357E+02      1.2915E+02      2.6638E-04
3.6051E+02      1.1350E+02      2.3357E+02      3.5938E+02      4.9719E-04
3.6051E+02      1.1350E+02      2.3357E+02      1.0000E+03      3.5431E-04
3.6051E+02      1.1350E+02      3.7927E+02      1.0000E-01      1.1591E-07
3.6051E+02      1.1350E+02      3.7927E+02      2.7826E-01      1.1551E-07
3.6051E+02      1.1350E+02      3.7927E+02      7.7426E-01      1.1678E-07
3.6051E+02      1.1350E+02      3.7927E+02      2.1544E+00      1.1419E-07
3.6051E+02      1.1350E+02      3.7927E+02      5.9948E+00      4.9699E-07
3.6051E+02      1.1350E+02      3.7927E+02      1.6681E+01      3.8663E-07
3.6051E+02      1.1350E+02      3.7927E+02      4.6416E+01      2.3601E-06
3.6051E+02      1.1350E+02      3.7927E+02      1.2915E+02      4.1768E-06
3.6051E+02      1.1350E+02      3.7927E+02      3.5938E+02      9.6011E-06
3.6051E+02      1.1350E+02      3.7927E+02      1.0000E+03      1.1364E-05
3.6051E+02      1.1350E+02      6.1585E+02      1.0000E-01      1.4597E-10
3.6051E+02      1.1350E+02      6.1585E+02      2.7826E-01      2.1538E-10
3.6051E+02      1.1350E+02      6.1585E+02      7.7426E-01      2.1180E-10
3.6051E+02      1.1350E+02      6.1585E+02      2.1544E+00      2.2375E-10
3.6051E+02      1.1350E+02      6.1585E+02      5.9948E+00      1.9512E-10
3.6051E+02      1.1350E+02      6.1585E+02      1.6681E+01      1.1903E-09
3.6051E+02      1.1350E+02      6.1585E+02      4.6416E+01      3.5272E-09
3.6051E+02      1.1350E+02      6.1585E+02      1.2915E+02      1.3001E-08
3.6051E+02      1.1350E+02      6.1585E+02      3.5938E+02      3.4494E-08
3.6051E+02      1.1350E+02      6.1585E+02      1.0000E+03      2.7074E-08
3.6051E+02      1.1350E+02      1.0000E+03      1.0000E-01      0.0000E+00
3.6051E+02      1.1350E+02      1.0000E+03      2.7826E-01      0.0000E+00
3.6051E+02      1.1350E+02      1.0000E+03      7.7426E-01      0.0000E+00
3.6051E+02      1.1350E+02      1.0000E+03      2.1544E+00      0.0000E+00
3.6051E+02      1.1350E+02      1.0000E+03      5.9948E+00      0.0000E+00
3.6051E+02      1.1350E+02      1.0000E+03      1.6681E+01      1.4649E-13
3.6051E+02      1.1350E+02      1.0000E+03      4.6416E+01      2.3873E-13
3.6051E+02      1.1350E+02      1.0000E+03      1.2915E+02      2.5413E-12
3.6051E+02      1.1350E+02      1.0000E+03      3.5938E+02      4.1331E-12
3.6051E+02      1.1350E+02      1.0000E+03      1.0000E+03      1.6917E-12
3.6051E+02      2.9240E+02      1.0000E-01      1.0000E-01      2.5500E-02
3.6051E+02      2.9240E+02      1.0000E-01      2.7826E-01      2.5512E-02
3.6051E+02      2.9240E+02      1.0000E-01      7.7426E-01      2.5522E-02
3.6051E+02      2.9240E+02      1.0000E-01      2.1544E+00      2.5564E-02
3.6051E+02      2.9240E+02      1.0000E-01      5.9948E+00      2.5691E-02
3.6051E+02      2.9240E+02      1.0000E-01      1.6681E+01      2.6031E-02
3.6051E+02      2.9240E+02      1.0000E-01      4.6416E+01      2.7019E-02
3.6051E+02      2.9240E+02      1.0000E-01      1.2915E+02      2.9800E-02
3.6051E+02      2.9240E+02      1.0000E-01      3.5938E+02      3.7017E-02
3.6051E+02      2.9240E+02      1.0000E-01      1.0000E+03      5.2144E-02
3.6051E+02      2.9240E+02      1.6238E-01      1.0000E-01      2.5480E-02
3.6051E+02      2.9240E+02      1.6238E-01      2.7826E-01      2.5488E-02
3.6051E+02      2.9240E+02      1.6238E-01      7.7426E-01      2.5502E-02
3.6051E+02      2.9240E+02      1.6238E-01      2.1544E+00      2.5550E-02
3.6051E+02      2.9240E+02      1.6238E-01      5.9948E+00      2.5661E-02
3.6051E+02      2.9240E+02      1.6238E-01      1.6681E+01      2.6004E-02
3.6051E+02      2.9240E+02      1.6238E-01      4.6416E+01      2.6982E-02
3.6051E+02      2.9240E+02      1.6238E-01      1.2915E+02      2.9737E-02
3.6051E+02      2.9240E+02      1.6238E-01      3.5938E+02      3.6879E-02
3.6051E+02      2.9240E+02      1.6238E-01      1.0000E+03      5.1814E-02
3.6051E+02      2.9240E+02      2.6367E-01      1.0000E-01      2.5436E-02
3.6051E+02      2.9240E+02      2.6367E-01      2.7826E-01      2.5441E-02
3.6051E+02      2.9240E+02      2.6367E-01      7.7426E-01      2.5460E-02
3.6051E+02      2.9240E+02      2.6367E-01      2.1544E+00      2.5505E-02
3.6051E+02      2.9240E+02      2.6367E-01      5.9948E+00      2.5620E-02
3.6051E+02      2.9240E+02      2.6367E-01      1.6681E+01      2.5962E-02
3.6051E+02      2.9240E+02      2.6367E-01      4.6416E+01      2.6927E-02
3.6051E+02      2.9240E+02      2.6367E-01      1.2915E+02      2.9641E-02
3.6051E+02      2.9240E+02      2.6367E-01      3.5938E+02      3.6668E-02
3.6051E+02      2.9240E+02      2.6367E-01      1.0000E+03      5.1314E-02
3.6051E+02      2.9240E+02      4.2813E-01      1.0000E-01      2.5362E-02
3.6051E+02      2.9240E+02      4.2813E-01      2.7826E-01      2.5372E-02
3.6051E+02      2.9240E+02      4.2813E-01      7.7426E-01      2.5392E-02
3.6051E+02      2.9240E+02      4.2813E-01      2.1544E+00      2.5444E-02
3.6051E+02      2.9240E+02      4.2813E-01      5.9948E+00      2.5561E-02
3.6051E+02      2.9240E+02      4.2813E-01      1.6681E+01      2.5892E-02
3.6051E+02      2.9240E+02      4.2813E-01      4.6416E+01      2.6839E-02
3.6051E+02      2.9240E+02      4.2813E-01      1.2915E+02      2.9496E-02
3.6051E+02      2.9240E+02      4.2813E-01      3.5938E+02      3.6356E-02
3.6051E+02      2.9240E+02      4.2813E-01      1.0000E+03      5.0567E-02
3.6051E+02      2.9240E+02      6.9519E-01      1.0000E-01      2.5267E-02
3.6051E+02      2.9240E+02      6.9519E-01      2.7826E-01      2.5278E-02
3.6051E+02      2.9240E+02      6.9519E-01      7.7426E-01      2.5298E-02
3.6051E+02      2.9240E+02      6.9519E-01      2.1544E+00      2.5339E-02
3.6051E+02      2.9240E+02      6.9519E-01      5.9948E+00      2.5456E-02
3.6051E+02      2.9240E+02      6.9519E-01      1.6681E+01      2.5781E-02
3.6051E+02      2.9240E+02      6.9519E-01      4.6416E+01      2.6704E-02
3.6051E+02      2.9240E+02      6.9519E-01      1.2915E+02      2.9280E-02
3.6051E+02      2.9240E+02      6.9519E-01      3.5938E+02      3.5891E-02
3.6051E+02      2.9240E+02      6.9519E-01      1.0000E+03      4.9472E-02
3.6051E+02      2.9240E+02      1.1288E+00      1.0000E-01      2.5106E-02
3.6051E+02      2.9240E+02      1.1288E+00      2.7826E-01      2.5110E-02
3.6051E+02      2.9240E+02      1.1288E+00      7.7426E-01      2.5121E-02
3.6051E+02      2.9240E+02      1.1288E+00      2.1544E+00      2.5173E-02
3.6051E+02      2.9240E+02      1.1288E+00      5.9948E+00      2.5285E-02
3.6051E+02      2.9240E+02      1.1288E+00      1.6681E+01      2.5602E-02
3.6051E+02      2.9240E+02      1.1288E+00      4.6416E+01      2.6495E-02
3.6051E+02      2.9240E+02      1.1288E+00      1.2915E+02      2.8957E-02
3.6051E+02      2.9240E+02      1.1288E+00      3.5938E+02      3.5218E-02
3.6051E+02      2.9240E+02      1.1288E+00      1.0000E+03      4.7912E-02
3.6051E+02      2.9240E+02      1.8330E+00      1.0000E-01      2.4846E-02
3.6051E+02      2.9240E+02      1.8330E+00      2.7826E-01      2.4848E-02
3.6051E+02      2.9240E+02      1.8330E+00      7.7426E-01      2.4857E-02
3.6051E+02      2.9240E+02      1.8330E+00      2.1544E+00      2.4908E-02
3.6051E+02      2.9240E+02      1.8330E+00      5.9948E+00      2.5020E-02
3.6051E+02      2.9240E+02      1.8330E+00      1.6681E+01      2.5324E-02
3.6051E+02      2.9240E+02      1.8330E+00      4.6416E+01      2.6170E-02
3.6051E+02      2.9240E+02      1.8330E+00      1.2915E+02      2.8481E-02
3.6051E+02      2.9240E+02      1.8330E+00      3.5938E+02      3.4262E-02
3.6051E+02      2.9240E+02      1.8330E+00      1.0000E+03      4.5748E-02
3.6051E+02      2.9240E+02      2.9764E+00      1.0000E-01      2.4418E-02
3.6051E+02      2.9240E+02      2.9764E+00      2.7826E-01      2.4425E-02
3.6051E+02      2.9240E+02      2.9764E+00      7.7426E-01      2.4435E-02
